LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default,RiskScore,RiskCategory
47OKNFM6YK,26,121946,174739,735,59,2,4.38,48,0.83,Master's,Self-employed,Married,No,Yes,Home,No,0,45.61,Medium Risk
OLPHWZ6PLS,68,105858,189125,677,21,3,2.73,60,0.21,High School,Unemployed,Married,Yes,No,Home,Yes,0,36.84,Low Risk
JNJVZSKCH8,52,147856,42015,736,11,2,2.44,12,0.5,Master's,Part-time,Married,Yes,Yes,Business,Yes,0,25.16,Low Risk
9GLYQZO2PO,54,102553,28232,424,7,3,12.19,60,0.11,Master's,Unemployed,Divorced,Yes,No,Business,No,0,43.98,Medium Risk
AN4XO91JPK,38,61598,210238,414,116,1,3.87,24,0.82,Master's,Part-time,Single,Yes,No,Home,Yes,0,73.23,High Risk
KMZ2YZQ8XC,35,117950,141095,794,79,2,14.8,48,0.17,PhD,Unemployed,Married,Yes,No,Home,Yes,0,26.86,Low Risk
OHKAHCYTJV,50,129361,11978,431,27,2,5.54,24,0.39,High School,Part-time,Married,No,No,Business,Yes,0,41.75,Medium Risk
G8E0KXN4QR,25,29428,239333,796,63,2,21.41,36,0.46,High School,Part-time,Single,Yes,No,Business,Yes,1,58.8,Medium Risk
E60BVZJLYL,68,17778,108453,834,57,1,8.29,12,0.75,PhD,Self-employed,Divorced,Yes,No,Home,Yes,0,51.77,Medium Risk
SVY95XHBAJ,66,21045,242782,421,56,3,5.9,36,0.71,PhD,Self-employed,Married,No,No,Education,No,0,82.09,High Risk
1YXCF7QWWH,34,25331,100806,486,81,3,5.01,12,0.31,High School,Self-employed,Divorced,No,No,Education,No,0,56.04,Medium Risk
HYOY5SW6AC,60,132730,181734,621,119,3,19.5,12,0.57,PhD,Self-employed,Divorced,No,Yes,Other,Yes,0,48.41,Medium Risk
Z4C525FN2R,48,26573,174417,779,25,2,4.48,48,0.79,Master's,Full-time,Divorced,No,Yes,Auto,No,0,58.65,Medium Risk
SMOZC8M5Z5,51,92524,201610,713,103,2,15.89,12,0.2,Master's,Part-time,Single,No,No,Other,No,0,39.84,Low Risk
21NU0X1S1E,23,126960,163249,390,47,1,24.12,24,0.69,High School,Part-time,Married,Yes,No,Other,Yes,1,70.24,High Risk
8TX0ZUH4YS,39,99148,177911,379,69,4,7.5,24,0.44,Bachelor's,Self-employed,Single,Yes,Yes,Auto,Yes,0,60.83,Medium Risk
9CH7XFOBN5,31,105439,15129,505,57,2,14.4,12,0.89,Bachelor's,Part-time,Married,No,No,Education,No,0,57.58,Medium Risk
1LI9Z508DP,20,107519,165694,606,26,1,17.79,24,0.3,Master's,Part-time,Single,Yes,Yes,Business,Yes,0,48.39,Medium Risk
RWUI606JRI,29,71059,239039,540,44,1,4.14,12,0.89,Bachelor's,Self-employed,Married,Yes,No,Home,Yes,0,71.48,High Risk
HCTDPH41C2,53,78699,110952,668,92,2,9.21,36,0.62,PhD,Self-employed,Divorced,Yes,Yes,Other,Yes,0,47.35,Medium Risk
YC5BYEHIJ1,29,16928,5168,365,85,4,22.74,36,0.76,Master's,Unemployed,Single,No,Yes,Business,Yes,1,78.31,High Risk
7OWPISIWQS,62,143571,184954,552,58,2,4.12,36,0.36,Bachelor's,Self-employed,Divorced,No,Yes,Education,Yes,0,40.9,Medium Risk
1RM8HQAHPY,19,133404,163429,485,90,1,16.09,60,0.23,High School,Full-time,Single,No,No,Auto,Yes,0,45.67,Medium Risk
7UHQDH9XWQ,19,61631,196044,681,69,1,21.96,24,0.84,Bachelor's,Unemployed,Single,Yes,Yes,Auto,No,0,67.74,Medium Risk
JR7XME27ZE,32,54064,132998,410,75,4,10.71,48,0.8,High School,Full-time,Single,Yes,Yes,Home,No,0,74.09,High Risk
NA3Q9OWGMO,40,44964,126864,695,105,2,17.72,12,0.53,Bachelor's,Self-employed,Divorced,No,No,Education,No,0,53.14,Medium Risk
89FJF8KKSE,46,89270,188141,791,106,3,24.75,36,0.64,Master's,Full-time,Single,No,No,Education,No,0,50.68,Medium Risk
SGZFF6GZ3M,34,96343,133879,360,62,2,13.92,48,0.62,Bachelor's,Self-employed,Single,No,No,Business,No,1,67.63,Medium Risk
O6AB1OLFW1,49,149412,24437,354,21,2,15.63,24,0.2,PhD,Part-time,Single,Yes,No,Business,No,0,43.77,Medium Risk
XIQOIHV5JI,24,83313,243502,784,68,2,23.4,48,0.85,Bachelor's,Unemployed,Divorced,No,No,Auto,No,1,62.37,Medium Risk
PC9D6VWB8X,47,108001,153222,652,38,4,18.17,24,0.45,Master's,Part-time,Divorced,No,No,Auto,No,0,48.46,Medium Risk
74BNUZR7M3,45,31890,158543,774,42,3,24.8,36,0.83,Bachelor's,Self-employed,Married,No,Yes,Business,Yes,0,66.83,Medium Risk
52AHR7258Q,31,67107,142961,363,75,2,20.9,24,0.86,PhD,Unemployed,Married,Yes,Yes,Auto,No,0,81.78,High Risk
8UHQLK8J7D,61,75622,96775,544,48,4,2.06,48,0.26,Bachelor's,Self-employed,Married,No,Yes,Auto,Yes,0,43.18,Medium Risk
CEAX6MS397,47,143596,246259,780,25,1,18.91,36,0.36,PhD,Self-employed,Married,No,No,Business,No,0,39.94,Low Risk
D1DN9ATGKG,34,40237,70934,506,14,4,14.32,12,0.15,High School,Self-employed,Married,Yes,Yes,Other,No,1,53.62,Medium Risk
U158RQ017L,49,59222,14768,787,67,4,12.76,48,0.57,PhD,Self-employed,Divorced,Yes,Yes,Other,Yes,0,38.61,Low Risk
5OWKEI2K2S,63,98294,56581,585,116,2,4.87,24,0.83,Bachelor's,Self-employed,Single,Yes,Yes,Home,Yes,0,48.06,Medium Risk
2FU8L133LS,23,99793,68762,716,62,2,23.51,60,0.88,High School,Part-time,Single,No,No,Business,No,1,53.4,Medium Risk
GNFB0TFR4P,68,94340,136040,561,68,3,20.28,36,0.85,High School,Self-employed,Single,Yes,Yes,Other,No,0,65.17,Medium Risk
LN9NXGVVYJ,41,31394,51954,304,54,2,23.92,36,0.23,High School,Full-time,Divorced,Yes,No,Auto,No,0,70.41,High Risk
0XMQLGEJVN,23,106317,188389,350,80,4,4.39,36,0.43,PhD,Part-time,Single,No,No,Home,No,1,59.87,Medium Risk
V00EJW4EOJ,44,92748,243804,749,7,4,3.45,24,0.51,PhD,Unemployed,Married,No,No,Education,Yes,0,47.29,Medium Risk
O0X2786PFT,35,132571,56027,329,77,4,12.48,24,0.28,High School,Part-time,Married,Yes,No,Business,No,1,48.14,Medium Risk
ELGYL58EAL,41,41478,122874,492,100,3,20.96,48,0.82,Master's,Full-time,Married,Yes,No,Home,No,0,74.81,High Risk
NOR01QKZ44,54,141786,176371,642,104,3,2.41,48,0.2,Master's,Unemployed,Married,Yes,Yes,Home,Yes,0,28.2,Low Risk
JOT7L906BX,41,110779,223527,797,81,1,24.37,12,0.43,PhD,Part-time,Married,No,No,Education,No,0,44.56,Medium Risk
HFTF81AJH4,55,75207,100323,673,79,4,14.02,36,0.53,High School,Full-time,Single,Yes,Yes,Auto,No,0,47.33,Medium Risk
1P45JZCUVU,51,134802,103457,545,113,1,10.71,48,0.34,High School,Full-time,Divorced,No,Yes,Other,No,0,37.41,Low Risk
LSG13QNLEN,57,113239,192756,331,67,3,16.37,12,0.46,PhD,Unemployed,Divorced,Yes,No,Education,Yes,0,67.13,Medium Risk
OM3FEBAEZE,64,22272,49269,486,97,1,15.53,36,0.34,Master's,Full-time,Married,Yes,Yes,Business,Yes,0,58.13,Medium Risk
GQF94Q53I9,32,59152,137630,772,16,3,14.5,60,0.86,PhD,Full-time,Divorced,Yes,Yes,Education,No,0,58.43,Medium Risk
7YIPDN9K3Y,28,48537,101609,335,69,1,5.11,12,0.33,PhD,Self-employed,Married,No,Yes,Education,No,0,62.37,Medium Risk
2MV85IROI7,39,99403,186110,326,56,1,2.64,60,0.5,Master's,Unemployed,Divorced,Yes,Yes,Business,Yes,0,64.36,Medium Risk
TCA0LB7XUN,41,36233,197494,586,60,4,19.01,12,0.2,PhD,Full-time,Married,No,Yes,Education,No,0,59.32,Medium Risk
IN037XZAWD,18,52189,187706,446,34,2,18.5,36,0.34,Bachelor's,Part-time,Single,Yes,No,Business,Yes,0,69.02,Medium Risk
4FTO2CRN60,35,68343,97172,434,14,2,14.47,60,0.51,Master's,Full-time,Married,No,No,Home,Yes,0,64.8,Medium Risk
P2HTKV7ZE8,61,83845,120127,627,85,2,6.58,60,0.12,PhD,Unemployed,Divorced,Yes,No,Home,No,0,35.24,Low Risk
JNNQSPEE3C,29,55584,32154,657,3,4,17.97,60,0.44,Master's,Full-time,Married,No,No,Other,No,0,49.76,Medium Risk
FD8W7KLS6O,60,15220,31845,604,79,3,15.48,60,0.37,High School,Self-employed,Single,Yes,Yes,Education,Yes,0,52.79,Medium Risk
9ZCR3JKHI6,45,55896,180468,391,72,3,16.27,24,0.62,Master's,Full-time,Single,No,Yes,Other,Yes,0,75.93,High Risk
5BQS1DX6MR,57,68551,247548,342,57,2,22.96,48,0.21,High School,Self-employed,Married,No,Yes,Auto,No,0,74.0,High Risk
QHNKSLBO39,24,91552,8191,558,20,2,7.99,12,0.62,Master's,Self-employed,Married,Yes,Yes,Other,No,0,47.68,Medium Risk
1JKKL7O1LN,40,61543,242536,529,59,3,15.49,24,0.87,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,No,1,77.94,High Risk
8SX8WJQ8M9,38,120461,206639,357,2,1,7.71,36,0.32,Master's,Self-employed,Divorced,Yes,No,Auto,No,0,60.52,Medium Risk
ISXNXFI41R,51,68230,160960,709,26,4,16.58,12,0.73,Bachelor's,Part-time,Single,No,No,Other,Yes,0,59.24,Medium Risk
LIA9UU71ZP,28,35231,204978,736,6,2,13.23,12,0.37,Master's,Part-time,Single,Yes,Yes,Other,Yes,1,55.48,Medium Risk
HMHCB37SQ2,39,36331,148101,603,30,3,20.72,60,0.29,Master's,Self-employed,Divorced,Yes,Yes,Auto,Yes,0,59.63,Medium Risk
HBCL74A9YA,59,111739,150995,326,74,3,14.49,24,0.39,PhD,Unemployed,Divorced,No,No,Other,No,0,61.86,Medium Risk
DF8GA5CQW7,52,38545,111360,653,57,2,6.46,12,0.16,Bachelor's,Part-time,Married,Yes,Yes,Education,No,1,42.61,Medium Risk
KCKI91WKTP,69,54632,245555,473,12,3,8.15,60,0.28,High School,Full-time,Married,No,Yes,Home,Yes,0,65.41,Medium Risk
AVRLW8Y2P4,46,133436,235216,438,69,4,24.92,36,0.65,High School,Unemployed,Married,No,Yes,Business,No,0,69.43,Medium Risk
X0B9OYR7WL,59,46843,146362,842,11,2,14.76,48,0.7,High School,Self-employed,Single,No,No,Education,No,0,52.92,Medium Risk
TOXNCABH7M,45,117127,222064,446,32,4,16.47,36,0.33,High School,Part-time,Single,Yes,Yes,Home,Yes,0,59.85,Medium Risk
545XUUOOKE,35,100335,78771,485,24,4,13.59,48,0.28,Master's,Unemployed,Divorced,Yes,Yes,Home,Yes,0,48.51,Medium Risk
GCD9VJQ5NM,31,54001,159291,361,39,3,22.69,24,0.33,Bachelor's,Unemployed,Single,Yes,No,Home,No,1,73.31,High Risk
SXP9X27RYM,35,70258,36362,731,10,1,11.9,48,0.67,Bachelor's,Full-time,Single,Yes,No,Business,Yes,0,46.39,Medium Risk
8K2IZ24G5H,45,32601,28490,612,98,2,4.42,48,0.79,Bachelor's,Self-employed,Divorced,No,Yes,Other,Yes,0,54.59,Medium Risk
5DCD3IUN9T,41,114356,78861,721,41,4,16.31,24,0.6,PhD,Self-employed,Divorced,No,No,Business,Yes,0,41.55,Medium Risk
YUHJ1ZP5BI,25,56328,41899,324,15,2,7.5,36,0.73,High School,Unemployed,Single,Yes,No,Auto,Yes,0,72.12,High Risk
ESUEIOSOGA,59,139161,115988,550,32,4,10.2,36,0.54,High School,Unemployed,Divorced,Yes,No,Home,No,0,46.01,Medium Risk
TOD3DLHFCL,62,45892,179756,364,54,1,16.41,36,0.37,PhD,Full-time,Married,No,No,Other,Yes,0,73.23,High Risk
UOLNLADEFJ,25,28646,161923,445,9,1,24.08,12,0.73,Master's,Unemployed,Single,No,Yes,Business,Yes,1,85.29,High Risk
EWIO9L0OFP,21,140662,105026,376,97,1,14.58,36,0.16,High School,Part-time,Single,No,No,Business,Yes,0,44.18,Medium Risk
8FDIK5GIGD,44,83725,123467,825,97,4,21.51,48,0.8,High School,Self-employed,Single,No,No,Other,No,1,48.51,Medium Risk
2QFYY4RSGK,53,39770,140213,641,20,3,24.34,12,0.67,High School,Full-time,Single,No,Yes,Other,No,0,68.65,Medium Risk
DDTS2K6V88,22,59134,127820,723,25,4,14.59,60,0.18,Bachelor's,Self-employed,Married,No,Yes,Business,No,0,42.08,Medium Risk
CSISJQHGVH,50,107799,205197,472,33,4,18.74,48,0.84,Master's,Unemployed,Single,No,Yes,Auto,Yes,0,73.37,High Risk
HRY75K3GKM,66,96890,111552,531,81,1,5.11,12,0.59,High School,Full-time,Single,No,Yes,Business,Yes,0,50.31,Medium Risk
BTP1FHJDGS,51,90242,238605,516,47,2,9.98,24,0.65,Bachelor's,Unemployed,Divorced,Yes,No,Auto,Yes,0,65.98,Medium Risk
YB6QQSACYW,47,35279,155482,760,35,3,2.57,48,0.15,PhD,Unemployed,Married,Yes,No,Home,Yes,0,38.67,Low Risk
XUNPXYR63H,25,48061,214034,336,25,2,15.55,36,0.59,PhD,Self-employed,Married,Yes,Yes,Home,Yes,0,83.57,High Risk
9FVW7ZPRMI,56,127111,233576,736,65,2,8.81,36,0.73,Bachelor's,Self-employed,Single,No,Yes,Home,Yes,0,47.71,Medium Risk
VSEYSDFGKX,64,56053,170990,616,85,3,2.96,60,0.52,Bachelor's,Unemployed,Married,No,Yes,Business,Yes,0,52.65,Medium Risk
ZAD57CGBJQ,43,146492,233158,779,118,1,24.71,36,0.63,Master's,Part-time,Single,No,No,Education,No,0,44.43,Medium Risk
U7R909NIBK,54,77164,38546,478,67,4,9.23,60,0.62,Master's,Part-time,Single,Yes,No,Education,No,0,55.1,Medium Risk
XTD37YS129,51,55368,79790,428,26,3,4.67,36,0.5,PhD,Full-time,Divorced,No,Yes,Education,No,0,60.7,Medium Risk
P5IKCQ7TPR,24,23960,225196,620,48,3,14.74,36,0.3,High School,Full-time,Married,Yes,Yes,Auto,Yes,1,62.33,Medium Risk
EFMTNAG6UO,57,104747,16235,359,73,3,11.77,24,0.2,Master's,Self-employed,Single,Yes,Yes,Business,No,0,45.89,Medium Risk
UTGGFNUVO9,45,52244,63349,322,119,1,6.75,60,0.1,High School,Unemployed,Married,No,No,Other,Yes,0,52.39,Medium Risk
YLXTWIBEQZ,56,50790,47499,303,63,1,19.54,24,0.65,PhD,Part-time,Divorced,No,No,Auto,No,0,75.9,High Risk
7LAF6RLS8F,56,78504,146556,587,108,2,11.37,24,0.62,High School,Full-time,Married,No,Yes,Other,No,0,54.74,Medium Risk
E76DO17H3J,45,90776,235277,437,84,3,11.17,36,0.33,Bachelor's,Part-time,Single,No,No,Other,No,0,60.62,Medium Risk
QANPIPLR7J,31,38214,244779,551,78,3,16.47,12,0.23,High School,Full-time,Single,No,Yes,Other,No,1,62.97,Medium Risk
ZWSMEDGMY1,67,132994,68617,493,105,3,19.07,36,0.71,Master's,Self-employed,Single,Yes,No,Auto,No,0,52.62,Medium Risk
1NYMENUBHN,55,120699,111173,829,64,3,12.46,48,0.12,Bachelor's,Self-employed,Married,Yes,No,Education,Yes,0,20.66,Low Risk
82ZK9DM6EM,21,61286,96844,450,117,2,9.57,60,0.24,PhD,Full-time,Single,No,No,Other,Yes,0,50.82,Medium Risk
7O3W83U02T,59,75154,196063,668,101,2,11.68,36,0.86,PhD,Unemployed,Divorced,Yes,Yes,Education,No,0,60.67,Medium Risk
MH50KDQE4X,35,25533,229880,485,22,1,7.46,24,0.54,Master's,Part-time,Married,Yes,No,Business,No,0,74.49,High Risk
Z6Y1ZA4I8B,61,123148,28863,663,52,4,9.22,12,0.69,PhD,Unemployed,Single,No,No,Home,No,0,38.89,Low Risk
KVA6IYZM8Y,65,15103,197543,757,82,3,17.37,36,0.45,Master's,Unemployed,Divorced,No,Yes,Auto,No,1,57.61,Medium Risk
3ZFO2LJJWL,42,69840,26314,612,55,2,9.27,36,0.8,High School,Unemployed,Single,No,Yes,Home,No,1,53.0,Medium Risk
LLPZKV5AQQ,24,57330,171858,544,16,4,9.72,24,0.53,PhD,Self-employed,Single,No,Yes,Business,Yes,0,63.24,Medium Risk
HBTLHS58AF,55,140976,18578,625,83,3,3.03,36,0.38,Bachelor's,Part-time,Married,No,Yes,Auto,Yes,0,25.03,Low Risk
U21QDEYFS9,45,25473,241005,668,104,4,9.49,60,0.54,Bachelor's,Self-employed,Divorced,Yes,No,Education,Yes,0,61.78,Medium Risk
108P8DO6ZZ,22,133219,95210,573,37,4,16.27,24,0.24,Bachelor's,Full-time,Divorced,Yes,Yes,Auto,Yes,0,38.82,Low Risk
WU26VZ23ZA,20,60078,121648,831,104,2,10.97,24,0.29,PhD,Part-time,Married,Yes,No,Home,Yes,0,32.91,Low Risk
QW9GG28SVK,61,15273,38411,802,13,4,4.97,60,0.49,Master's,Part-time,Single,No,Yes,Home,Yes,0,42.92,Medium Risk
BSHKAHX8UF,48,47822,178961,799,87,1,5.27,12,0.63,PhD,Unemployed,Divorced,Yes,Yes,Auto,Yes,1,47.7,Medium Risk
A4BB8OF565,64,15830,130597,775,41,4,7.09,48,0.19,Master's,Unemployed,Divorced,No,Yes,Business,Yes,0,42.15,Medium Risk
WLSCKAQBMU,59,47462,75274,491,9,3,8.18,48,0.75,PhD,Full-time,Married,Yes,Yes,Business,No,0,67.06,Medium Risk
GACAXHQUHE,37,18955,245198,531,75,3,12.42,60,0.57,Bachelor's,Self-employed,Single,Yes,No,Auto,Yes,1,74.58,High Risk
Z3RMK545DG,36,39391,9526,502,24,4,11.71,36,0.57,Master's,Part-time,Single,No,Yes,Education,No,0,59.54,Medium Risk
G6D6OILOKG,65,42240,211255,409,99,3,7.55,12,0.77,Bachelor's,Self-employed,Married,No,Yes,Auto,Yes,0,77.8,High Risk
YA0ON5VPCN,28,29737,108187,575,70,1,16.57,60,0.69,PhD,Full-time,Single,Yes,No,Auto,Yes,0,66.67,Medium Risk
538A55M6RW,57,29163,111586,820,91,1,18.45,24,0.77,Bachelor's,Full-time,Married,No,Yes,Business,Yes,1,54.72,Medium Risk
ILX5U0LEBH,20,64353,188265,515,88,4,15.91,48,0.86,High School,Self-employed,Married,No,No,Other,Yes,0,73.38,High Risk
OL27E8AW3U,40,56111,231119,567,118,3,3.39,12,0.27,PhD,Self-employed,Divorced,Yes,Yes,Education,Yes,0,51.48,Medium Risk
AU2UBE29VX,24,123853,27493,331,43,1,9.04,48,0.64,Bachelor's,Part-time,Divorced,No,No,Other,No,0,57.1,Medium Risk
FIXZC46P4L,40,31091,76690,679,112,3,2.58,48,0.83,PhD,Full-time,Single,Yes,No,Business,No,0,53.65,Medium Risk
8NG5QQ4NB1,24,96753,62371,692,119,3,15.22,48,0.38,PhD,Unemployed,Married,Yes,No,Other,Yes,0,35.05,Low Risk
D58MNO3YZO,63,61396,202935,431,0,3,17.87,24,0.27,Master's,Part-time,Divorced,No,No,Other,Yes,0,68.8,Medium Risk
JYTIOHAB8B,51,16440,190775,644,21,3,12.08,60,0.24,Master's,Part-time,Divorced,Yes,Yes,Other,Yes,0,58.23,Medium Risk
5QKTOWUCD0,59,29061,174528,398,77,3,4.23,24,0.72,High School,Full-time,Married,Yes,No,Business,Yes,0,76.23,High Risk
L93B8Z4HWU,36,130694,50583,458,20,1,8.18,12,0.3,High School,Part-time,Single,No,No,Other,Yes,0,41.62,Medium Risk
ZCMRNQGQQP,26,55816,102166,610,96,2,2.84,12,0.61,Master's,Full-time,Single,No,Yes,Auto,Yes,0,50.39,Medium Risk
0SQ8U4GLDM,65,73666,239952,405,75,3,6.34,48,0.66,High School,Full-time,Single,Yes,No,Other,Yes,0,72.5,High Risk
AXTPW257EP,68,149617,137360,418,21,3,19.02,36,0.87,High School,Full-time,Married,Yes,Yes,Other,Yes,0,66.92,Medium Risk
37SOF1MO6D,35,48245,218450,635,97,2,22.42,12,0.44,Master's,Self-employed,Single,No,Yes,Business,Yes,0,62.27,Medium Risk
KV60XCUJ1Y,58,62798,205978,774,118,3,23.21,36,0.22,High School,Self-employed,Single,No,No,Education,Yes,0,44.54,Medium Risk
ZO4MSA4DA3,65,62835,23495,651,14,3,14.13,24,0.67,High School,Part-time,Single,No,No,Education,No,0,52.27,Medium Risk
1B6V8WJ5RK,62,139624,168358,664,117,1,13.5,48,0.15,High School,Unemployed,Divorced,No,No,Home,No,0,29.97,Low Risk
NOJY9B725Z,59,88682,205486,300,105,4,15.18,48,0.61,PhD,Self-employed,Married,Yes,No,Business,No,0,75.43,High Risk
Y1GY6WEGK8,42,100643,100416,423,64,2,22.18,12,0.41,Bachelor's,Unemployed,Married,No,Yes,Education,No,1,59.19,Medium Risk
GH93OI0HKB,69,144972,240862,493,10,2,18.53,60,0.1,High School,Full-time,Divorced,Yes,No,Home,No,0,49.71,Medium Risk
QS9700JHMW,31,115671,24799,376,55,4,11.76,24,0.75,High School,Self-employed,Married,Yes,Yes,Education,No,0,59.26,Medium Risk
EO03GFEKNH,61,134385,68799,537,71,4,6.62,36,0.24,PhD,Self-employed,Single,No,No,Home,Yes,0,32.98,Low Risk
93D7UL5HWY,42,128701,237521,352,31,3,4.21,12,0.29,Master's,Unemployed,Married,Yes,Yes,Home,Yes,1,57.79,Medium Risk
2MO79G2X7E,36,24529,74676,438,62,2,17.99,24,0.24,PhD,Full-time,Divorced,No,No,Auto,No,0,62.29,Medium Risk
1KV9BB2QF6,56,128231,243011,778,9,4,19.97,12,0.56,Master's,Unemployed,Divorced,Yes,Yes,Education,Yes,0,48.85,Medium Risk
H6JMB7BY0F,32,72016,214559,597,24,2,16.12,36,0.58,PhD,Self-employed,Married,Yes,No,Home,No,0,64.57,Medium Risk
I5ZJ3OW1MA,33,130298,189666,415,18,3,23.9,36,0.29,Master's,Self-employed,Married,No,No,Education,Yes,0,60.47,Medium Risk
CBPKG8QYCD,44,114702,220533,484,49,3,5.35,60,0.84,PhD,Part-time,Married,Yes,No,Home,Yes,0,65.62,Medium Risk
JPQ5AR2MDH,57,69597,49947,359,74,3,8.83,24,0.19,Master's,Self-employed,Married,Yes,Yes,Education,No,0,52.0,Medium Risk
YUTRD5BVU0,27,43162,117380,515,0,2,3.43,36,0.57,Bachelor's,Full-time,Single,No,No,Business,Yes,1,62.48,Medium Risk
RWZWVWYACJ,21,64377,212286,534,23,2,3.3,36,0.45,PhD,Unemployed,Single,Yes,No,Auto,No,0,59.91,Medium Risk
WMJ0UIJF3V,68,30727,152640,811,105,2,9.8,36,0.15,PhD,Unemployed,Single,Yes,No,Other,Yes,0,36.43,Low Risk
8WWJUE2EPI,36,104110,51936,746,87,2,13.65,36,0.34,PhD,Unemployed,Single,No,Yes,Other,Yes,0,29.68,Low Risk
36FHU6UF6E,45,51236,112302,555,25,2,4.55,12,0.73,Master's,Self-employed,Single,Yes,Yes,Other,Yes,1,62.2,Medium Risk
U3G1DEUFYD,38,65716,105524,733,3,4,8.81,36,0.33,PhD,Self-employed,Single,Yes,No,Home,No,0,41.31,Medium Risk
AZ9ASTWPIW,64,148395,229081,328,76,2,24.05,60,0.57,PhD,Full-time,Single,No,Yes,Education,No,0,70.23,High Risk
FYBZH0SWTB,31,28729,94183,474,26,2,12.39,60,0.65,Master's,Unemployed,Single,No,No,Auto,No,0,70.79,High Risk
5AIAKDFQ0B,50,119986,156344,474,118,4,10.79,24,0.19,High School,Part-time,Single,Yes,Yes,Other,No,0,43.18,Medium Risk
74O6HOWUQR,65,51740,60836,618,29,2,3.53,60,0.33,High School,Unemployed,Married,Yes,No,Business,No,0,43.69,Medium Risk
SEEK5A8FQE,27,16631,113757,340,94,3,13.9,24,0.26,PhD,Full-time,Married,No,Yes,Auto,Yes,0,69.04,Medium Risk
AH82GY6ACA,36,101355,51322,620,55,1,15.12,12,0.19,Bachelor's,Part-time,Married,Yes,Yes,Home,No,0,35.56,Low Risk
NXJ263WDIZ,47,46459,6054,402,51,4,23.63,12,0.1,PhD,Part-time,Single,No,Yes,Business,Yes,0,55.79,Medium Risk
QIQCB0AYGV,39,78953,243167,838,75,1,4.97,12,0.4,High School,Full-time,Single,Yes,No,Other,No,0,38.93,Low Risk
UKGSWRGBAS,20,27343,155290,577,28,4,7.72,12,0.17,Master's,Self-employed,Divorced,Yes,Yes,Other,Yes,0,53.87,Medium Risk
P2BUPJMKD7,54,133734,177817,442,92,1,22.4,48,0.74,PhD,Part-time,Single,No,No,Auto,No,0,65.59,Medium Risk
DXPA5L7M9E,58,63857,159190,394,90,2,21.38,48,0.8,Bachelor's,Full-time,Divorced,No,No,Other,No,0,79.48,High Risk
6IMD7GBPPB,35,124543,239814,542,12,2,8.77,60,0.4,PhD,Full-time,Divorced,Yes,Yes,Other,No,0,53.41,Medium Risk
7XTALLOF3Q,28,111773,176294,359,8,2,16.96,48,0.67,Master's,Unemployed,Married,No,Yes,Education,Yes,1,73.2,High Risk
LMJ8PP1E0N,65,84694,79228,570,46,4,5.55,48,0.79,PhD,Unemployed,Single,No,Yes,Education,Yes,0,54.97,Medium Risk
0IYTUL9VYP,19,76973,95970,811,53,2,12.52,12,0.41,PhD,Self-employed,Married,Yes,Yes,Other,Yes,0,35.95,Low Risk
TDXJGC27F8,29,65390,187053,711,17,4,20.45,48,0.59,Bachelor's,Self-employed,Divorced,No,Yes,Auto,Yes,0,59.74,Medium Risk
R7YWYG4YW7,23,98536,237579,367,56,4,22.57,12,0.66,Bachelor's,Unemployed,Divorced,Yes,Yes,Education,Yes,0,79.04,High Risk
6ZKJGBNQMF,60,79893,180606,522,26,3,3.21,48,0.28,PhD,Full-time,Single,Yes,Yes,Other,No,1,51.35,Medium Risk
2VB1Z4FF1B,57,38032,227245,635,17,4,20.56,60,0.73,PhD,Self-employed,Married,Yes,Yes,Education,Yes,0,74.97,High Risk
S3L7P8NGCU,61,58048,141845,796,89,4,7.44,12,0.58,Master's,Unemployed,Divorced,No,Yes,Other,No,0,43.4,Medium Risk
VVK5D1K107,46,70077,62206,457,26,1,13.54,24,0.36,High School,Part-time,Single,Yes,No,Home,Yes,0,55.9,Medium Risk
2JJL356AD6,47,147531,70704,478,119,1,2.86,12,0.41,Master's,Full-time,Divorced,Yes,Yes,Education,Yes,0,35.11,Low Risk
J9COFFGML8,19,137751,107817,460,41,2,12.47,24,0.65,High School,Full-time,Married,No,No,Business,Yes,0,54.57,Medium Risk
T6LU62TCSD,26,96183,13676,635,45,3,7.05,48,0.34,PhD,Unemployed,Married,Yes,No,Other,Yes,1,33.74,Low Risk
RLSU8E99D0,64,141507,37988,556,100,1,14.69,36,0.35,Master's,Part-time,Married,Yes,Yes,Auto,Yes,0,34.12,Low Risk
GC3VAHN8CJ,19,67832,30658,761,19,2,18.97,24,0.56,PhD,Self-employed,Married,No,Yes,Home,No,0,44.59,Medium Risk
FNMC9W1XMJ,46,19311,80005,711,0,2,9.72,60,0.34,PhD,Unemployed,Single,No,No,Other,No,0,49.11,Medium Risk
RQEXJIN37F,50,43687,198440,505,63,4,6.56,36,0.23,Master's,Self-employed,Divorced,Yes,No,Education,No,0,57.81,Medium Risk
0PJCR1LAYZ,27,18592,79995,393,14,1,20.88,12,0.42,Master's,Self-employed,Married,Yes,Yes,Other,Yes,0,74.54,High Risk
ZS7XRH0FT3,51,67386,87076,426,85,1,12.47,36,0.43,Master's,Self-employed,Married,No,Yes,Education,Yes,0,58.49,Medium Risk
